CustomerID	Recency	Frequency	Monetary	R_score	F_score	M_score	RFM_Score	Segment	Log_Recency	Log_Frequency	Log_Monetary	CLV	Cluster
13053	617	1	12.55	1	1	1	111	At Risk	6.426488457	0.693147181	2.606386547	12.55	1
13055	73	2	96.96	3	2	2	322	Others	4.304065093	1.098612289	4.584559232	193.92	0
13056	546	1	48.7	1	1	2	112	At Risk	6.304448802	0.693147181	3.906004933	48.7	1
13057	529	2	178.62	1	2	3	123	At Risk	6.272877007	1.098612289	5.190843508	357.24	1
13058	20	1	123.75	4	1	3	413	Others	3.044522438	0.693147181	4.826311735	123.75	0
13059	245	6	182.55	2	4	3	243	Loyal Customers	5.505331536	1.945910149	5.21248711	1095.3	0
13060	249	1	61.2	2	1	2	212	Others	5.521460918	0.693147181	4.130355	61.2	0
13061	67	1	126.75	3	1	3	313	Others	4.219507705	0.693147181	4.850075229	126.75	0
13064	8	6	243.81	4	4	3	443	Loyal Customers	2.197224577	1.945910149	5.500482399	1462.86	0
13066	27	1	68	4	1	2	412	Others	3.33220451	0.693147181	4.234106505	68	0
13067	77	3	107.05	3	3	3	333	Others	4.356708827	1.386294361	4.682594083	321.15	0
13069	9	26	1498.93	4	4	4	444	Champions	2.302585093	3.295836866	7.313173719	38972.18	0
13074	506	3	527	1	3	4	134	At Risk	6.228511004	1.386294361	6.269096284	1581	1
13075	125	1	129	3	1	3	313	Others	4.836281907	0.693147181	4.86753445	129	0
13077	285	8	567.22	2	4	4	244	Loyal Customers	5.655991811	2.197224577	6.342508668	4537.76	0
13078	60	16	1421.06	3	4	4	344	Loyal Customers	4.110873864	2.833213344	7.259861804	22736.96	0
13079	70	2	110.2	3	2	3	323	Others	4.262679877	1.098612289	4.711330382	220.4	0
13081	7	21	4815.7	4	4	4	444	Champions	2.079441542	3.091042453	8.479844325	101129.7	0
13082	121	11	2314.44	3	4	4	344	Loyal Customers	4.804021045	2.48490665	7.747355013	25458.84	0
13083	420	1	40.8	2	1	2	212	Others	6.042632834	0.693147181	3.73289634	40.8	1
13084	487	1	122.4	1	1	3	113	At Risk	6.190315406	0.693147181	4.815431111	122.4	1
13085	731	2	221.5	1	2	3	123	At Risk	6.595780514	1.098612289	5.404927102	443	1
13086	378	1	10.14	2	1	1	211	Others	5.937536205	0.693147181	2.410542234	10.14	1
13087	721	1	93.1	1	1	2	112	At Risk	6.582025139	0.693147181	4.544358047	93.1	1
13088	412	1	51.76	2	1	2	212	Others	6.023447593	0.693147181	3.965753328	51.76	1
13089	12	85	10279.94	4	4	4	444	Champions	2.564949357	4.454347296	9.238046975	873794.9	2
13090	60	8	1145.01	3	4	4	344	Loyal Customers	4.110873864	2.197224577	7.044041623	9160.08	0
13091	23	3	1661.22	4	3	4	434	Others	3.17805383	1.386294361	7.415909337	4983.66	0
13092	66	3	165.7	3	3	3	333	Others	4.204692619	1.386294361	5.11619579	497.1	0
13093	332	23	6031.58	2	4	4	244	Loyal Customers	5.80814249	3.17805383	8.704930059	138726.34	0
13094	384	1	60	2	1	2	212	Others	5.953243334	0.693147181	4.110873864	60	1
13096	389	1	419.7	2	1	4	214	Others	5.966146739	0.693147181	6.041919991	419.7	1
13097	73	22	1590.91	3	4	4	344	Loyal Customers	4.304065093	3.135494216	7.372689832	35000.02	0
13098	5	13	2336.56	4	4	4	444	Champions	1.791759469	2.63905733	7.756862929	30375.28	0
13101	229	4	241.09	2	3	3	233	Others	5.438079309	1.609437912	5.489309558	964.36	0
13102	3	8	836.02	4	4	4	444	Champions	1.386294361	2.197224577	6.729847965	6688.16	0
13103	433	1	35.4	1	1	1	111	At Risk	6.073044534	0.693147181	3.594568775	35.4	1
13104	81	2	116.4	3	2	3	323	Others	4.406719247	1.098612289	4.765586907	232.8	0
13106	408	1	101.76	2	1	3	213	Others	6.013715156	0.693147181	4.632396172	101.76	1
13107	39	5	623.58	3	4	4	344	Loyal Customers	3.688879454	1.791759469	6.437079424	3117.9	0
13110	26	7	223.07	4	4	3	443	Loyal Customers	3.295836866	2.079441542	5.411958503	1561.49	0
13112	536	1	18.9	1	1	1	111	At Risk	6.285998095	0.693147181	2.990719732	18.9	1
13113	35	26	4360.3	4	4	4	444	Champions	3.583518938	3.295836866	8.380525457	113367.8	0
13115	54	3	306.04	3	3	4	334	Others	4.007333185	1.386294361	5.726978032	918.12	0
13116	133	1	31.8	3	1	1	311	Others	4.8978398	0.693147181	3.490428515	31.8	0
13117	17	2	60.28	4	2	2	422	Others	2.890371758	1.098612289	4.115453525	120.56	0
13118	15	9	698.65	4	4	4	444	Champions	2.772588722	2.302585093	6.55058021	6287.85	0
13119	664	1	15	1	1	1	111	At Risk	6.499787041	0.693147181	2.772588722	15	1
13121	264	1	78.62	2	1	2	212	Others	5.579729826	0.693147181	4.377265318	78.62	0
13122	235	1	12.7	2	1	1	211	Others	5.463831805	0.693147181	2.617395833	12.7	0
13123	525	1	10.2	1	1	1	111	At Risk	6.265301213	0.693147181	2.415913778	10.2	1
13124	85	4	1173.15	3	3	4	334	Others	4.454347296	1.609437912	7.068299761	4692.6	0
13125	519	1	14.7	1	1	1	111	At Risk	6.253828812	0.693147181	2.753660712	14.7	1
13126	40	9	677.09	3	4	4	344	Loyal Customers	3.713572067	2.302585093	6.519280022	6093.81	0
13128	626	1	263.5	1	1	3	113	At Risk	6.440946541	0.693147181	5.577841251	263.5	1
13129	525	1	69.3	1	1	2	112	At Risk	6.265301213	0.693147181	4.252771799	69.3	1
13131	18	2	137.7	4	2	3	423	Others	2.944438979	1.098612289	4.932313327	275.4	0
13134	81	3	199.8	3	3	3	333	Others	4.406719247	1.386294361	5.302309388	599.4	0
13135	192	1	3096	2	1	4	214	Others	5.262690189	0.693147181	8.03818918	3096	0
13136	581	2	74.04	1	2	2	122	At Risk	6.366470448	1.098612289	4.318021305	148.08	1
13137	6	15	1061.1	4	4	4	444	Champions	1.945910149	2.772588722	6.968003359	15916.5	0
13139	11	7	1272.42	4	4	4	444	Champions	2.48490665	2.079441542	7.149461473	8906.94	0
13140	103	4	312.91	3	3	4	334	Others	4.644390899	1.609437912	5.749106321	1251.64	0
13141	80	4	278.25	3	3	3	333	Others	4.394449155	1.609437912	5.632107438	1113	0
13142	14	1	88.41	4	1	2	412	Others	2.708050201	0.693147181	4.493232533	88.41	0
13143	580	1	15	1	1	1	111	At Risk	6.364750757	0.693147181	2.772588722	15	1
13144	328	2	54.7	2	2	2	222	Others	5.796057751	1.098612289	4.019980147	109.4	1
13145	87	2	331.92	3	2	4	324	Others	4.477336814	1.098612289	5.807902221	663.84	0
13146	21	1	86.1	4	1	2	412	Others	3.091042453	0.693147181	4.467056884	86.1	0
13148	24	19	988.71	4	4	4	444	Champions	3.218875825	2.995732274	6.897411971	18785.49	0
13149	9	3	91.34	4	3	2	432	Others	2.302585093	1.386294361	4.525477417	274.02	0
13150	626	1	69.12	1	1	2	112	At Risk	6.440946541	0.693147181	4.25020806	69.12	1
13151	291	2	440.74	2	2	4	224	Others	5.676753802	1.098612289	6.090721474	881.48	1
13152	690	1	12.6	1	1	1	111	At Risk	6.538139824	0.693147181	2.610069793	12.6	1
13153	1	1	486.22	4	1	4	414	Others	0.693147181	0.693147181	6.188715766	486.22	0
13154	394	2	87.6	2	2	2	222	Others	5.978885765	1.098612289	4.484131858	175.2	1
13155	28	1	11.6	4	1	1	411	Others	3.36729583	0.693147181	2.533696814	11.6	0
13156	663	1	99.63	1	1	2	112	At Risk	6.498282149	0.693147181	4.611450424	99.63	1
13157	236	4	401.76	2	3	4	234	Others	5.468060141	1.609437912	5.998340851	1607.04	0
13158	115	1	24	3	1	1	311	Others	4.753590191	0.693147181	3.218875825	24	0
13159	4	3	164.5	4	3	3	433	Others	1.609437912	1.386294361	5.108971195	493.5	0
13160	17	1	26.1	4	1	1	411	Others	2.890371758	0.693147181	3.299533728	26.1	0
13161	308	1	10.9	2	1	1	211	Others	5.733341277	0.693147181	2.4765384	10.9	1
13162	117	14	2642.75	3	4	4	344	Loyal Customers	4.770684624	2.708050201	7.879953643	36998.5	0
13163	605	1	3.75	1	1	1	111	At Risk	6.406879986	0.693147181	1.558144618	3.75	1
13164	564	2	360.4	1	2	4	124	At Risk	6.336825731	1.098612289	5.889985378	720.8	1
13165	41	3	521.56	3	3	4	334	Others	3.737669618	1.386294361	6.25873981	1564.68	0
13166	278	2	197.4	2	2	3	223	Others	5.631211782	1.098612289	5.290285195	394.8	0
13167	14	5	276.19	4	4	3	443	Loyal Customers	2.708050201	1.791759469	5.624703192	1380.95	0
13168	194	4	187.24	2	3	3	233	Others	5.272999559	1.609437912	5.237717744	748.96	0
13169	59	2	269.9	3	2	3	323	Others	4.094344562	1.098612289	5.601749749	539.8	0
13170	22	1	12.65	4	1	1	411	Others	3.135494216	0.693147181	2.613739522	12.65	0
13171	44	1	56.94	3	1	2	312	Others	3.80666249	0.693147181	4.059407992	56.94	0
13173	443	8	501.04	1	4	4	144	Loyal Customers	6.095824562	2.197224577	6.218679798	4008.32	1
13174	11	10	1526.71	4	4	4	444	Champions	2.48490665	2.397895273	7.331525161	15267.1	0
13176	41	1	94.6	3	1	2	312	Others	3.737669618	0.693147181	4.56017282	94.6	0
13177	426	1	25.2	1	1	1	111	At Risk	6.056784013	0.693147181	3.265759411	25.2	1
13178	199	5	243.45	2	4	3	243	Loyal Customers	5.298317367	1.791759469	5.499010789	1217.25	0
13180	602	1	15	1	1	1	111	At Risk	6.401917197	0.693147181	2.772588722	15	1
13183	82	7	665.47	3	4	4	344	Loyal Customers	4.418840608	2.079441542	6.501995127	4658.29	0
13184	10	9	403.41	4	4	4	444	Champions	2.397895273	2.302585093	6.002429215	3630.69	0
13186	35	3	148.56	4	3	3	433	Others	3.583518938	1.386294361	5.00769765	445.68	0
13187	619	2	40.4	1	2	2	122	At Risk	6.429719478	1.098612289	3.723280881	80.8	1
13188	6	1	99.6	4	1	2	412	Others	1.945910149	0.693147181	4.611152258	99.6	0
13189	14	2	56.16	4	2	2	422	Others	2.708050201	1.098612289	4.045854353	112.32	0
13190	539	3	269.75	1	3	3	133	At Risk	6.29156914	1.386294361	5.601195886	809.25	1
13191	653	1	45.36	1	1	2	112	At Risk	6.483107351	0.693147181	3.836437018	45.36	1
13192	90	2	77.5	3	2	2	322	Others	4.510859507	1.098612289	4.363098625	155	0
13193	56	1	14.53	3	1	1	311	Others	4.043051268	0.693147181	2.742773637	14.53	0
13194	131	2	218.04	3	2	3	323	Others	4.882801923	1.098612289	5.389254362	436.08	0
13195	409	1	10.7	2	1	1	211	Others	6.01615716	0.693147181	2.459588842	10.7	1
13196	482	2	150.8	1	2	3	123	At Risk	6.180016654	1.098612289	5.022563865	301.6	1
13198	313	3	236.48	2	3	3	233	Others	5.749392986	1.386294361	5.470083409	709.44	1
13199	3	17	3695.08	4	4	4	444	Champions	1.386294361	2.890371758	8.215028078	62816.36	0
13200	14	3	145.8	4	3	3	433	Others	2.708050201	1.386294361	4.989071116	437.4	0
13201	497	3	104.3	1	3	3	133	At Risk	6.210600077	1.386294361	4.656813419	312.9	1
13202	389	3	188.5	2	3	3	233	Others	5.966146739	1.386294361	5.244389025	565.5	1
13203	237	3	186.94	2	3	3	233	Others	5.472270674	1.386294361	5.236122763	560.82	0
13204	726	1	114	1	1	3	113	At Risk	6.588926478	0.693147181	4.744932128	114	1
13205	438	1	2803.2	1	1	4	114	At Risk	6.084499413	0.693147181	7.938873572	2803.2	1
13206	395	12	2407.47	2	4	4	244	Loyal Customers	5.981414211	2.564949357	7.78674697	28889.64	1
13208	54	9	515.61	3	4	4	344	Loyal Customers	4.007333185	2.302585093	6.247288238	4640.49	0
13209	25	6	1140.16	4	4	4	444	Champions	3.258096538	1.945910149	7.039800568	6840.96	0
13211	90	6	211.37	3	4	3	343	Loyal Customers	4.510859507	1.945910149	5.358330036	1268.22	0
13212	15	3	110.63	4	3	3	433	Others	2.772588722	1.386294361	4.715189831	331.89	0
13213	52	5	521.36	3	4	4	344	Loyal Customers	3.970291914	1.791759469	6.258357005	2606.8	0
13214	413	5	128.6	2	4	3	243	Loyal Customers	6.025865974	1.791759469	4.864452784	643	1
13215	397	1	81.6	2	1	2	212	Others	5.986452005	0.693147181	4.414009681	81.6	1
13217	127	3	456.54	3	3	4	334	Others	4.852030264	1.386294361	6.125864313	1369.62	0
13220	181	2	301.55	2	2	3	223	Others	5.204006687	1.098612289	5.712246553	603.1	0
13221	235	2	226.47	2	2	3	223	Others	5.463831805	1.098612289	5.427018362	452.94	0
13222	572	1	88.5	1	1	2	112	At Risk	6.350885717	0.693147181	4.494238625	88.5	1
13223	568	1	45	1	1	2	112	At Risk	6.343880434	0.693147181	3.828641396	45	1
13224	55	2	515.17	3	2	4	324	Others	4.025351691	1.098612289	6.246436169	1030.34	0
13225	55	13	5244.47	3	4	4	344	Loyal Customers	4.025351691	2.63905733	8.565120126	68178.11	0
13226	268	1	18.15	2	1	1	211	Others	5.59471138	0.693147181	2.952302716	18.15	0
13227	197	1	39	2	1	2	212	Others	5.288267031	0.693147181	3.688879454	39	0
13230	24	25	714.87	4	4	4	444	Champions	3.218875825	3.258096538	6.573498586	17871.75	0
13232	8	7	126	4	4	3	443	Loyal Customers	2.197224577	2.079441542	4.844187086	882	0
13233	69	4	255.82	3	3	3	333	Others	4.248495242	1.609437912	5.54837545	1023.28	0
13234	668	2	44.09	1	2	2	122	At Risk	6.50578406	1.098612289	3.808660492	88.18	1
13235	207	1	185.37	2	1	3	213	Others	5.33753808	0.693147181	5.227733945	185.37	0
13236	20	1	16.6	4	1	1	411	Others	3.044522438	0.693147181	2.867898902	16.6	0
13237	383	1	54.45	2	1	2	212	Others	5.950642553	0.693147181	4.015481714	54.45	1
13239	257	2	122.21	2	2	3	223	Others	5.552959585	1.098612289	4.813890217	244.42	0
13240	91	7	312.44	3	4	4	344	Loyal Customers	4.521788577	2.079441542	5.747607954	2187.08	0
13241	407	1	4.89	2	1	1	211	Others	6.011267174	0.693147181	1.773255998	4.89	1
13243	198	4	106.49	2	3	3	233	Others	5.293304825	1.609437912	4.67739782	425.96	0
13244	88	1	3.3	3	1	1	311	Others	4.48863637	0.693147181	1.458615023	3.3	0
13245	46	1	37.5	3	1	1	311	Others	3.850147602	0.693147181	3.650658241	37.5	0
13246	13	9	292.93	4	4	3	443	Loyal Customers	2.63905733	2.302585093	5.683341644	2636.37	0
13247	78	1	57.12	3	1	2	312	Others	4.369447852	0.693147181	4.062509839	57.12	0
13248	184	1	55	2	1	2	212	Others	5.220355825	0.693147181	4.025351691	55	0
13249	88	4	246.1	3	3	3	333	Others	4.48863637	1.609437912	5.509793113	984.4	0
13250	456	2	148.4	1	2	3	123	At Risk	6.124683391	1.098612289	5.006627273	296.8	1
13251	397	1	75.1	2	1	2	212	Others	5.986452005	0.693147181	4.332048265	75.1	1
13252	621	1	83.3	1	1	2	112	At Risk	6.432940093	0.693147181	4.434381865	83.3	1
13253	152	4	1596.25	3	3	4	334	Others	5.030437921	1.609437912	7.376038679	6385	0
13255	4	2	139.8	4	2	3	423	Others	1.609437912	1.098612289	4.947340444	279.6	0
13258	7	2	177.15	4	2	3	423	Others	2.079441542	1.098612289	5.182625892	354.3	0
13259	57	5	72.74	3	4	2	342	Loyal Customers	4.060443011	1.791759469	4.300545393	363.7	0
13260	56	1	405.7	3	1	4	314	Others	4.043051268	0.693147181	6.008075813	405.7	0
13261	281	1	339.6	2	1	4	214	Others	5.641907071	0.693147181	5.830708768	339.6	0
13262	385	2	41.87	2	2	2	222	Others	5.955837369	1.098612289	3.758172281	83.74	1
13263	4	32	636.22	4	4	4	444	Champions	1.609437912	3.496507561	6.457114965	20359.04	0
13264	438	1	70.8	1	1	2	112	At Risk	6.084499413	0.693147181	4.273884476	70.8	1
13265	48	4	338.75	3	3	4	334	Others	3.891820298	1.609437912	5.828210053	1355	0
13266	6	15	1050.66	4	4	4	444	Champions	1.945910149	2.772588722	6.958125147	15759.9	0
13267	13	9	414.15	4	4	4	444	Champions	2.63905733	2.302585093	6.028639901	3727.35	0
13268	13	11	575.24	4	4	4	444	Champions	2.63905733	2.48490665	6.356524241	6327.64	0
13269	6	8	309.42	4	4	4	444	Champions	1.945910149	2.197224577	5.737926219	2475.36	0
13271	32	1	66.87	4	1	2	412	Others	3.496507561	0.693147181	4.217594111	66.87	0
13273	108	1	44.18	3	1	2	312	Others	4.691347882	0.693147181	3.810654511	44.18	0
13274	404	1	31.6	2	1	1	211	Others	6.003887067	0.693147181	3.484312288	31.6	1
13275	627	1	60.3	1	1	2	112	At Risk	6.442540166	0.693147181	4.115779843	60.3	1
13276	59	5	239.37	3	4	3	343	Loyal Customers	4.094344562	1.791759469	5.482179403	1196.85	0
13277	465	1	25	1	1	1	111	At Risk	6.144185634	0.693147181	3.258096538	25	1
13278	36	4	210.05	4	3	3	433	Others	3.610917913	1.609437912	5.352095072	840.2	0
13280	311	6	310.36	2	4	4	244	Loyal Customers	5.743003188	1.945910149	5.740949799	1862.16	1
13283	635	1	71.4	1	1	2	112	At Risk	6.455198563	0.693147181	4.282206299	71.4	1
13285	156	1	19.5	3	1	1	311	Others	5.056245805	0.693147181	3.020424886	19.5	0
13286	595	1	299.45	1	1	3	113	At Risk	6.390240667	0.693147181	5.705281351	299.45	1
13287	649	2	41.2	1	2	2	122	At Risk	6.476972363	1.098612289	3.742420221	82.4	1
13288	438	3	623.64	1	3	4	134	At Risk	6.084499413	1.386294361	6.437175484	1870.92	1
13289	719	1	80.3	1	1	2	112	At Risk	6.579251212	0.693147181	4.398146017	80.3	1
13291	151	8	239.31	3	4	3	343	Loyal Customers	5.023880521	2.197224577	5.481929757	1914.48	0
13294	642	1	49.95	1	1	2	112	At Risk	6.466144724	0.693147181	3.93084476	49.95	1
13295	572	1	19.8	1	1	1	111	At Risk	6.350885717	0.693147181	3.034952987	19.8	1
13296	419	3	65.22	2	3	2	232	Others	6.040254711	1.386294361	4.192982532	195.66	1
13297	19	4	381.8	4	3	4	434	Others	2.995732274	1.609437912	5.94751266	1527.2	0
13299	419	1	31.8	2	1	1	211	Others	6.040254711	0.693147181	3.490428515	31.8	1
13300	383	1	74.8	2	1	2	212	Others	5.950642553	0.693147181	4.328098293	74.8	1
13301	99	3	98.11	3	3	2	332	Others	4.605170186	1.386294361	4.596230344	294.33	0
13302	522	1	76.5	1	1	2	112	At Risk	6.259581464	0.693147181	4.350277936	76.5	1
13304	451	2	36.75	1	2	1	121	At Risk	6.11368218	1.098612289	3.630985476	73.5	1
13305	88	4	282.49	3	3	3	333	Others	4.48863637	1.609437912	5.647176849	1129.96	0
13307	587	1	17.4	1	1	1	111	At Risk	6.376726948	0.693147181	2.912350665	17.4	1
13308	18	3	226.08	4	3	3	433	Others	2.944438979	1.386294361	5.425302378	678.24	0
13310	319	1	20.4	2	1	1	211	Others	5.768320996	0.693147181	3.063390922	20.4	1
13311	145	1	57.5	3	1	2	312	Others	4.983606622	0.693147181	4.069026754	57.5	0
13312	446	1	81	1	1	2	112	At Risk	6.102558595	0.693147181	4.406719247	81	1
13313	17	4	240.92	4	3	3	433	Others	2.890371758	1.609437912	5.488607093	963.68	0
13314	69	1	13.43	3	1	1	311	Others	4.248495242	0.693147181	2.669309373	13.43	0
13316	32	10	3112.29	4	4	4	444	Champions	3.496507561	2.397895273	8.043435324	31122.9	0
13317	61	5	309.75	3	4	4	344	Loyal Customers	4.127134385	1.791759469	5.73898873	1548.75	0
13319	24	10	665.06	4	4	4	444	Champions	3.218875825	2.397895273	6.501379757	6650.6	0
13320	73	1	108.4	3	1	3	313	Others	4.304065093	0.693147181	4.69501089	108.4	0
13322	12	1	68.1	4	1	2	412	Others	2.564949357	0.693147181	4.235554731	68.1	0
13324	31	6	1303.16	4	4	4	444	Champions	3.465735903	1.945910149	7.173314434	7818.96	0
13325	77	1	299	3	1	3	313	Others	4.356708827	0.693147181	5.703782475	299	0
13327	34	7	499.66	4	4	4	444	Champions	3.555348061	2.079441542	6.215927228	3497.62	0
13328	311	1	693.6	2	1	4	214	Others	5.743003188	0.693147181	6.54333614	693.6	1
13329	27	3	435.04	4	3	4	434	Others	3.33220451	1.386294361	6.077733982	1305.12	0
13330	88	4	170.3	3	3	3	333	Others	4.48863637	1.609437912	5.143416405	681.2	0
13333	406	2	50.3	2	2	2	222	Others	6.008813185	1.098612289	3.937690752	100.6	1
13334	77	5	435.1	3	4	4	344	Loyal Customers	4.356708827	1.791759469	6.077871575	2175.5	0
13338	537	3	241.65	1	3	3	133	At Risk	6.28785856	1.386294361	5.491620076	724.95	1
13339	196	1	122.1	2	1	3	213	Others	5.283203729	0.693147181	4.812997033	122.1	0
13340	40	12	9630.71	3	4	4	344	Loyal Customers	3.713572067	2.564949357	9.172816059	115568.52	0
13344	63	2	511.43	3	2	4	324	Others	4.158883083	1.098612289	6.239164116	1022.86	0
13346	592	1	45.9	1	1	2	112	At Risk	6.385194399	0.693147181	3.848017675	45.9	1
13347	65	1	172.56	3	1	3	313	Others	4.189654742	0.693147181	5.156523361	172.56	0
13350	74	1	38.55	3	1	2	312	Others	4.317488114	0.693147181	3.677565694	38.55	0
13352	55	1	59.4	3	1	2	312	Others	4.025351691	0.693147181	4.100989105	59.4	0
13356	75	1	44.85	3	1	2	312	Others	4.33073334	0.693147181	3.825375199	44.85	0
13357	252	4	310.29	2	3	4	234	Others	5.533389489	1.609437912	5.740724954	1241.16	0
13360	696	1	25.2	1	1	1	111	At Risk	6.546785411	0.693147181	3.265759411	25.2	1
13361	467	2	396.25	1	2	4	124	At Risk	6.148468296	1.098612289	5.984565805	792.5	1
13362	4	4	147.8	4	3	3	433	Others	1.609437912	1.609437912	5.002603122	591.2	0
13363	405	1	22.5	2	1	1	211	Others	6.00635316	0.693147181	3.157000421	22.5	1
13365	213	1	23.4	2	1	1	211	Others	5.365976015	0.693147181	3.194583132	23.4	0
13366	45	1	56.16	3	1	2	312	Others	3.828641396	0.693147181	4.045854353	56.16	0
13367	427	1	100.8	1	1	3	113	At Risk	6.059123196	0.693147181	4.623010104	100.8	1
13371	500	2	123.3	1	2	3	123	At Risk	6.216606101	1.098612289	4.822697999	246.6	1
13373	56	5	360.43	3	4	4	344	Loyal Customers	4.043051268	1.791759469	5.890068385	1802.15	0
13375	440	1	14.98	1	1	1	111	At Risk	6.089044875	0.693147181	2.77133794	14.98	1
13377	392	2	98.47	2	2	2	222	Others	5.973809612	1.098612289	4.599856091	196.94	1
13379	21	2	99.04	4	2	2	422	Others	3.091042453	1.098612289	4.605570106	198.08	0
13381	474	3	241.8	1	3	3	133	At Risk	6.163314804	1.386294361	5.492238059	725.4	1
13383	539	1	305.28	1	1	4	114	At Risk	6.29156914	0.693147181	5.724499716	305.28	1
13384	26	6	715.76	4	4	4	444	Champions	3.295836866	1.945910149	6.574741057	4294.56	0
13386	410	1	215.4	2	1	3	213	Others	6.018593214	0.693147181	5.377128547	215.4	1
13387	412	1	13.5	2	1	1	211	Others	6.023447593	0.693147181	2.674148649	13.5	1
13388	127	1	33	3	1	1	311	Others	4.852030264	0.693147181	3.526360525	33	0
13389	70	1	39.84	3	1	2	312	Others	4.262679877	0.693147181	3.709661993	39.84	0
13390	70	1	120	3	1	3	313	Others	4.262679877	0.693147181	4.795790546	120	0
13393	579	3	362.02	1	3	4	134	At Risk	6.363028104	1.386294361	5.894457929	1086.06	1
13394	111	7	168.28	3	4	3	343	Loyal Customers	4.718498871	2.079441542	5.131554149	1177.96	0
13395	395	2	115.19	2	2	3	223	Others	5.981414211	1.098612289	4.755226782	230.38	1
13396	24	1	172.98	4	1	3	413	Others	3.218875825	0.693147181	5.15894035	172.98	0
13397	106	6	651.24	3	4	4	344	Loyal Customers	4.672828834	1.945910149	6.480412592	3907.44	0
13398	187	1	71.4	2	1	2	212	Others	5.236441963	0.693147181	4.282206299	71.4	0
13404	208	1	63.75	2	1	2	212	Others	5.342334252	0.693147181	4.170533701	63.75	0
13405	69	2	166.8	3	2	3	323	Others	4.248495242	1.098612289	5.122772794	333.6	0
13406	422	1	91.8	2	1	2	212	Others	6.047372179	0.693147181	4.53044664	91.8	1
13407	574	3	346.2	1	3	4	134	At Risk	6.354370041	1.386294361	5.849900983	1038.6	1
13408	3	43	6218.88	4	4	4	444	Champions	1.386294361	3.784189634	8.735505893	267411.84	0
13410	19	6	1029.42	4	4	4	444	Champions	2.995732274	1.945910149	6.937721765	6176.52	0
13411	102	1	10.15	3	1	1	311	Others	4.634728988	0.693147181	2.411439498	10.15	0
13412	615	1	12.75	1	1	1	111	At Risk	6.423246964	0.693147181	2.621038824	12.75	1
13413	635	3	214.08	1	3	3	133	At Risk	6.455198563	1.386294361	5.371010052	642.24	1
13414	526	1	100.8	1	1	3	113	At Risk	6.267200549	0.693147181	4.623010104	100.8	1
13415	468	3	306.9	1	3	4	134	At Risk	6.150602768	1.386294361	5.729775055	920.7	1
13416	39	2	318.6	3	2	4	324	Others	3.688879454	1.098612289	5.767070214	637.2	0
13417	543	2	84	1	2	2	122	At Risk	6.298949247	1.098612289	4.442651256	168	1
13418	7	11	715.63	4	4	4	444	Champions	2.079441542	2.48490665	6.574559668	7871.93	0
13421	35	8	940.9	4	4	4	444	Champions	3.583518938	2.197224577	6.847899112	7527.2	0
13422	59	1	75	3	1	2	312	Others	4.094344562	0.693147181	4.33073334	75	0
13425	504	1	52	1	1	2	112	At Risk	6.224558429	0.693147181	3.970291914	52	1
13426	5	8	667.09	4	4	4	444	Champions	1.791759469	2.197224577	6.504422895	5336.72	0
13427	210	1	79.2	2	1	2	212	Others	5.351858133	0.693147181	4.384523515	79.2	0
13428	5	3	69.09	4	3	2	432	Others	1.791759469	1.386294361	4.249780131	207.27	0
13429	45	3	78.96	3	3	2	332	Others	3.828641396	1.386294361	4.38152651	236.88	0
13431	62	6	306.36	3	4	4	344	Loyal Customers	4.143134726	1.945910149	5.728019699	1838.16	0
13432	566	2	34.65	1	2	1	121	At Risk	6.340359304	1.098612289	3.573749147	69.3	1
13433	692	1	34	1	1	1	111	At Risk	6.541029999	0.693147181	3.555348061	34	1
13434	651	1	25.2	1	1	1	111	At Risk	6.480044562	0.693147181	3.265759411	25.2	1
13435	19	8	2091.35	4	4	4	444	Champions	2.995732274	2.197224577	7.646043115	16730.8	0
13437	26	3	92.75	4	3	2	432	Others	3.295836866	1.386294361	4.540631665	278.25	0
13439	250	3	95.54	2	3	2	232	Others	5.525452939	1.386294361	4.56995743	286.62	0
13440	447	1	173.95	1	1	3	113	At Risk	6.104793232	0.693147181	5.164500219	173.95	1
13441	87	1	81.12	3	1	2	312	Others	4.477336814	0.693147181	4.408181592	81.12	0
13442	733	1	48.35	1	1	2	112	At Risk	6.598509029	0.693147181	3.898937766	48.35	1
13443	444	5	309.11	1	4	4	144	Loyal Customers	6.098074282	1.791759469	5.736927073	1545.55	1
13444	369	2	143.1	2	2	3	223	Others	5.913503006	1.098612289	4.970507503	286.2	1
13446	480	3	260.34	1	3	3	133	At Risk	6.17586727	1.386294361	5.565822242	781.02	1
13447	18	1	60.51	4	1	2	412	Others	2.944438979	0.693147181	4.119199763	60.51	0
13448	12	6	804.62	4	4	4	444	Champions	2.564949357	1.945910149	6.691612167	4827.72	0
13450	22	7	612.78	4	4	4	444	Champions	3.135494216	2.079441542	6.419636558	4289.46	0
13451	21	11	893.38	4	4	4	444	Champions	3.091042453	2.48490665	6.796130741	9827.18	0
13453	285	2	66.5	2	2	2	222	Others	5.655991811	1.098612289	4.212127598	133	0
13454	636	1	29.7	1	1	1	111	At Risk	6.456769656	0.693147181	3.424262655	29.7	1
13455	20	1	30	4	1	1	411	Others	3.044522438	0.693147181	3.433987204	30	0
13457	733	1	10.2	1	1	1	111	At Risk	6.598509029	0.693147181	2.415913778	10.2	1
